security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,expected_payment,actual_payment,variance_amt,variance_pct,trust_requirement_flag,compliance_status
SEC-0042,LN-000130,Abs,363894.3,0.0554,Quarterly,5039.94,5039.94,0.0,0.0,False,COMPLIANT
SEC-0043,LN-001846,Mbs,452948.32,0.0396,Quarterly,4484.19,4484.19,0.0,0.0,False,COMPLIANT
SEC-0044,LN-001387,Mbs,443120.01,0.0713,Quarterly,7898.61,7898.61,0.0,0.0,False,COMPLIANT
SEC-0045,LN-000693,Mbs,259282.74,0.0526,Quarterly,3409.57,3409.57,0.0,0.0,False,COMPLIANT
SEC-0046,LN-001395,Mbs,325149.11,0.0645,Monthly,1747.68,1747.68,0.0,0.0,True,COMPLIANT
SEC-0047,LN-000794,Mbs,203176.49,0.0357,Quarterly,1813.35,1813.35,0.0,0.0,False,COMPLIANT
SEC-0048,LN-000029,Abs,239407.1,0.0422,Semi-Annual,5051.49,5051.49,0.0,0.0,False,COMPLIANT
SEC-0049,LN-000149,Clo,454070.24,0.0687,Monthly,2599.55,2599.55,0.0,0.0,False,COMPLIANT
SEC-0050,LN-001320,Cmo,466044.96,0.0275,Monthly,1068.02,1068.02,0.0,0.0,False,COMPLIANT
SEC-0051,LN-002059,Clo,448752.89,0.0506,Semi-Annual,11353.45,11353.45,0.0,0.0,False,COMPLIANT
SEC-0052,LN-001137,Mbs,77801.72,0.0491,Monthly,318.34,318.34,0.0,0.0,False,COMPLIANT
SEC-0053,LN-000187,Clo,426541.17,0.0626,Quarterly,6675.37,6675.37,0.0,0.0,False,COMPLIANT
SEC-0054,LN-001251,Clo,474698.23,0.0391,Quarterly,4640.18,4640.18,0.0,0.0,False,COMPLIANT
SEC-0055,LN-001334,Abs,187012.35,0.036,Quarterly,1683.11,1683.11,0.0,0.0,True,COMPLIANT
SEC-0056,LN-000098,Cmo,264136.68,0.0713,Monthly,1569.41,1569.41,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000055,Cmo,391756.68,0.0536,Monthly,1749.85,1749.85,0.0,0.0,True,COMPLIANT
SEC-0058,LN-000758,Mbs,285418.29,0.0302,Monthly,718.3,718.3,0.0,0.0,False,COMPLIANT
SEC-0059,LN-000406,Abs,496806.93,0.0347,Quarterly,4309.8,4309.8,0.0,0.0,False,COMPLIANT
SEC-0060,LN-002117,Abs,233299.55,0.0749,Quarterly,4368.53,4368.53,0.0,0.0,False,COMPLIANT
SEC-0061,LN-001313,Abs,359831.93,0.0348,Quarterly,3130.54,3130.54,0.0,0.0,False,COMPLIANT
SEC-0062,LN-001786,Abs,398369.66,0.0555,Quarterly,5527.38,5527.38,0.0,0.0,False,COMPLIANT
SEC-0063,LN-000751,Abs,252109.2,0.046,Monthly,966.42,966.42,0.0,0.0,False,COMPLIANT
SEC-0064,LN-001763,Cmo,429922.06,0.0693,Monthly,2482.8,2482.8,0.0,0.0,False,COMPLIANT
SEC-0065,LN-000365,Cmo,277615.75,0.0628,Semi-Annual,8717.13,8717.13,0.0,0.0,False,COMPLIANT
SEC-0066,LN-002027,Clo,211708.89,0.0548,Monthly,966.8,966.8,0.0,0.0,False,COMPLIANT
SEC-0067,LN-000482,Cmo,62833.6,0.0255,Monthly,133.52,133.52,0.0,0.0,False,COMPLIANT
SEC-0068,LN-002249,Abs,202772.65,0.069,Monthly,1165.94,1165.94,0.0,0.0,False,COMPLIANT
SEC-0069,LN-000154,Clo,369628.86,0.0472,Monthly,1453.87,1453.87,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001525,Cmo,461430.34,0.0716,Monthly,2753.2,2753.2,0.0,0.0,False,COMPLIANT
SEC-0071,LN-002121,Clo,133322.91,0.0498,Semi-Annual,3319.74,3319.74,0.0,0.0,False,COMPLIANT
SEC-0072,LN-002344,Cmo,184065.4,0.0597,Semi-Annual,5494.35,5494.35,0.0,0.0,True,COMPLIANT
SEC-0073,LN-001041,Mbs,85440.89,0.0285,Semi-Annual,1217.53,1217.53,0.0,0.0,False,COMPLIANT
SEC-0074,LN-001665,Cmo,348454.22,0.0623,Semi-Annual,10854.35,10854.35,0.0,0.0,False,COMPLIANT
SEC-0075,LN-001241,Clo,480492.33,0.0419,Semi-Annual,10066.31,10066.31,0.0,0.0,False,COMPLIANT
SEC-0076,LN-000061,Mbs,324066.59,0.0426,Quarterly,3451.31,3451.31,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000939,Abs,312367.5,0.0309,Monthly,804.35,804.35,0.0,0.0,False,COMPLIANT
SEC-0078,LN-001640,Clo,281210.07,0.0323,Quarterly,2270.77,2270.77,0.0,0.0,False,COMPLIANT
SEC-0079,LN-002090,Abs,53343.31,0.0343,Monthly,152.47,152.47,0.0,0.0,False,COMPLIANT
SEC-0080,LN-000025,Abs,367456.87,0.0414,Monthly,1267.73,1267.73,0.0,0.0,False,COMPLIANT
SEC-0081,LN-001063,Clo,305004.28,0.0696,Monthly,1769.02,1769.02,0.0,0.0,False,COMPLIANT
SEC-0082,LN-000131,Abs,334123.62,0.0434,Quarterly,3625.24,3625.24,0.0,0.0,True,COMPLIANT
SEC-0083,LN-001253,Clo,450417.44,0.0612,Monthly,2297.13,2297.13,0.0,0.0,True,COMPLIANT
SEC-0084,LN-000108,Clo,394140.79,0.0291,Monthly,955.79,955.79,0.0,0.0,True,COMPLIANT
SEC-0085,LN-000172,Cmo,392648.47,0.0546,Monthly,1786.55,1786.55,0.0,0.0,False,COMPLIANT
SEC-0086,LN-001459,Mbs,464320.05,0.0491,Semi-Annual,11399.06,11399.06,0.0,0.0,True,COMPLIANT
SEC-0087,LN-000102,Abs,495068.13,0.0739,Quarterly,9146.38,9146.38,0.0,0.0,False,COMPLIANT
SEC-0088,LN-002323,Abs,294828.54,0.0673,Semi-Annual,9920.98,9920.98,0.0,0.0,False,COMPLIANT
SEC-0089,LN-001637,Mbs,63351.99,0.0477,Monthly,251.82,251.82,0.0,0.0,False,COMPLIANT
SEC-0090,LN-001041,Mbs,234973.65,0.0638,Monthly,1249.28,1249.28,0.0,0.0,True,COMPLIANT
SEC-0091,LN-000330,Mbs,395924.56,0.0347,Quarterly,3434.65,3434.65,0.0,0.0,False,COMPLIANT
SEC-0092,LN-001521,Mbs,23585.41,0.0531,Monthly,104.37,104.37,0.0,0.0,False,COMPLIANT
SEC-0093,LN-000012,Mbs,37874.84,0.0287,Quarterly,271.75,271.75,0.0,0.0,False,COMPLIANT
SEC-0094,LN-001342,Cmo,42907.31,0.0424,Quarterly,454.82,454.82,0.0,0.0,False,COMPLIANT
SEC-0095,LN-000216,Clo,368207.52,0.0363,Quarterly,3341.48,3341.48,0.0,0.0,False,COMPLIANT
SEC-0096,LN-000339,Mbs,255571.65,0.0609,Semi-Annual,7782.16,7782.16,0.0,0.0,False,COMPLIANT
SEC-0097,LN-001800,Cmo,190759.99,0.0495,Monthly,786.88,786.88,0.0,0.0,False,COMPLIANT
SEC-0098,LN-001751,Mbs,61752.35,0.0626,Monthly,322.14,322.14,0.0,0.0,True,COMPLIANT
SEC-0099,LN-001509,Mbs,368797.72,0.0508,Quarterly,4683.73,4683.73,0.0,0.0,False,COMPLIANT
SEC-0100,LN-002422,Abs,167299.71,0.0293,Monthly,408.49,408.49,0.0,0.0,False,COMPLIANT
SEC-0001,LN-000710,Abs,140008.79,0.0618,Monthly,721.05,721.05,0.0,0.0,False,COMPLIANT
SEC-0002,LN-001224,Abs,329636.41,0.0667,Monthly,1832.23,1832.23,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001113,Abs,283915.34,0.0702,Monthly,1660.9,1660.9,0.0,0.0,False,COMPLIANT
SEC-0004,LN-001292,Clo,187581.21,0.0536,Monthly,837.86,837.86,0.0,0.0,True,COMPLIANT
SEC-0005,LN-000489,Clo,324328.86,0.0627,Monthly,1694.62,1694.62,0.0,0.0,False,COMPLIANT
SEC-0006,LN-001562,Abs,142898.54,0.0626,Quarterly,2236.36,2236.36,0.0,0.0,False,COMPLIANT
SEC-0007,LN-000047,Abs,399466.83,0.0328,Quarterly,3275.63,3275.63,0.0,0.0,False,COMPLIANT
SEC-0008,LN-000778,Mbs,122366.29,0.0332,Quarterly,1015.64,1015.64,0.0,0.0,False,COMPLIANT
SEC-0009,LN-001040,Mbs,87830.47,0.0285,Quarterly,625.79,625.79,0.0,0.0,True,COMPLIANT
SEC-0010,LN-000711,Abs,393395.31,0.041,Monthly,1344.1,1344.1,0.0,0.0,False,COMPLIANT
SEC-0011,LN-000401,Abs,356867.1,0.0487,Monthly,1448.29,1448.29,0.0,0.0,True,COMPLIANT
SEC-0012,LN-001818,Abs,99493.1,0.0749,Monthly,621.0,621.0,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000250,Mbs,66960.42,0.0465,Semi-Annual,1556.83,1556.83,0.0,0.0,False,COMPLIANT
SEC-0014,LN-000391,Abs,420815.55,0.0613,Quarterly,6449.0,6449.0,0.0,0.0,False,COMPLIANT
SEC-0015,LN-000335,Abs,390533.26,0.0597,Monthly,1942.9,1942.9,0.0,0.0,False,COMPLIANT
SEC-0016,LN-000629,Clo,170356.11,0.0352,Monthly,499.71,499.71,0.0,0.0,False,COMPLIANT
SEC-0017,LN-000137,Clo,332516.73,0.0279,Semi-Annual,4638.61,4638.61,0.0,0.0,False,COMPLIANT
SEC-0018,LN-001522,Mbs,70838.49,0.0523,Quarterly,926.21,926.21,0.0,0.0,True,COMPLIANT
SEC-0019,LN-000827,Clo,258453.35,0.06,Semi-Annual,7753.6,7753.6,0.0,0.0,False,COMPLIANT
SEC-0020,LN-000727,Mbs,19177.84,0.0749,Monthly,119.7,119.7,0.0,0.0,False,COMPLIANT
SEC-0021,LN-001501,Cmo,201884.92,0.0429,Monthly,721.74,721.74,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000990,Abs,46672.98,0.0698,Quarterly,814.44,814.44,0.0,0.0,False,COMPLIANT
SEC-0023,LN-002420,Mbs,242822.12,0.0441,Quarterly,2677.11,2677.11,0.0,0.0,False,COMPLIANT
SEC-0024,LN-000935,Clo,216624.01,0.0595,Quarterly,3222.28,3222.28,0.0,0.0,False,COMPLIANT
SEC-0025,LN-000402,Cmo,227748.66,0.0549,Quarterly,3125.85,3125.85,0.0,0.0,True,COMPLIANT
SEC-0026,LN-001467,Clo,32212.34,0.0276,Quarterly,222.27,222.27,0.0,0.0,False,COMPLIANT
SEC-0027,LN-000615,Mbs,187192.01,0.0289,Quarterly,1352.46,1352.46,0.0,0.0,False,COMPLIANT
SEC-0028,LN-001297,Cmo,380677.09,0.026,Monthly,824.8,824.8,0.0,0.0,False,COMPLIANT
SEC-0029,LN-001183,Clo,190768.04,0.0435,Monthly,691.53,691.53,0.0,0.0,True,COMPLIANT
SEC-0030,LN-002236,Cmo,360434.26,0.0623,Semi-Annual,11227.53,11227.53,0.0,0.0,False,COMPLIANT
SEC-0031,LN-001122,Abs,191044.57,0.0336,Monthly,534.92,534.92,0.0,0.0,True,COMPLIANT
SEC-0032,LN-000131,Abs,217387.33,0.0553,Quarterly,3005.38,3005.38,0.0,0.0,False,COMPLIANT
SEC-0033,LN-001195,Cmo,286307.14,0.0394,Quarterly,2820.13,2820.13,0.0,0.0,True,COMPLIANT
SEC-0034,LN-000183,Clo,475834.15,0.0648,Semi-Annual,15417.03,15417.03,0.0,0.0,False,COMPLIANT
SEC-0035,LN-000364,Clo,63341.62,0.0649,Monthly,342.57,342.57,0.0,0.0,True,COMPLIANT
SEC-0036,LN-000039,Clo,26127.75,0.0638,Monthly,138.91,138.91,0.0,0.0,False,COMPLIANT
SEC-0037,LN-001373,Abs,307899.02,0.0512,Semi-Annual,7882.21,7882.21,0.0,0.0,False,COMPLIANT
SEC-0038,LN-000921,Mbs,475057.57,0.0392,Semi-Annual,9311.13,9311.13,0.0,0.0,True,COMPLIANT
SEC-0039,LN-000016,Mbs,494964.33,0.0655,Quarterly,8105.04,8105.04,0.0,0.0,True,COMPLIANT
SEC-0040,LN-000493,Cmo,247240.48,0.0343,Monthly,706.7,706.7,0.0,0.0,True,COMPLIANT
SEC-0041,LN-001450,Clo,239359.99,0.0395,Monthly,787.89,787.89,0.0,0.0,False,COMPLIANT
SEC-0042,LN-001132,Cmo,326032.25,0.0342,Quarterly,2787.58,2787.58,0.0,0.0,False,COMPLIANT
SEC-0043,LN-000311,Mbs,282261.03,0.0587,Semi-Annual,8284.36,8284.36,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000739,Mbs,320703.15,0.0593,Semi-Annual,9508.85,9508.85,0.0,0.0,False,COMPLIANT
SEC-0045,LN-000546,Clo,438259.72,0.0576,Monthly,2103.65,2103.65,0.0,0.0,True,COMPLIANT
SEC-0046,LN-002462,Cmo,375690.02,0.0458,Monthly,1433.88,1433.88,0.0,0.0,False,COMPLIANT
SEC-0047,LN-000251,Clo,253469.92,0.03,Monthly,633.67,633.67,0.0,0.0,False,COMPLIANT
SEC-0048,LN-000759,Mbs,236313.58,0.0706,Semi-Annual,8341.87,8341.87,0.0,0.0,False,COMPLIANT
SEC-0049,LN-001805,Mbs,323404.86,0.0504,Quarterly,4074.9,4074.9,0.0,0.0,False,COMPLIANT
SEC-0050,LN-001298,Clo,233296.08,0.0453,Monthly,880.69,880.69,0.0,0.0,False,COMPLIANT
SEC-0051,LN-001632,Cmo,234311.88,0.0544,Monthly,1062.21,1062.21,0.0,0.0,False,COMPLIANT
SEC-0052,LN-001915,Abs,17989.89,0.0346,Quarterly,155.61,155.61,0.0,0.0,False,COMPLIANT
SEC-0053,LN-000814,Clo,95291.43,0.0316,Monthly,250.93,250.93,0.0,0.0,True,COMPLIANT
SEC-0054,LN-000029,Mbs,249371.68,0.0453,Semi-Annual,5648.27,5648.27,0.0,0.0,False,COMPLIANT
SEC-0055,LN-000958,Abs,413100.19,0.0364,Quarterly,3759.21,3759.21,0.0,0.0,True,COMPLIANT
SEC-0056,LN-002033,Clo,146576.23,0.0372,Monthly,454.39,454.39,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000477,Abs,266095.28,0.0696,Monthly,1543.35,1543.35,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000318,Clo,179031.42,0.0515,Semi-Annual,4610.06,4610.06,0.0,0.0,True,COMPLIANT
SEC-0059,LN-000245,Mbs,61353.95,0.0492,Monthly,251.55,251.55,0.0,0.0,True,COMPLIANT
SEC-0060,LN-000748,Clo,479566.26,0.0595,Monthly,2377.85,2377.85,0.0,0.0,False,COMPLIANT
SEC-0061,LN-000697,Abs,428790.2,0.0726,Semi-Annual,15565.08,15565.08,0.0,0.0,True,COMPLIANT
SEC-0062,LN-000272,Cmo,48461.29,0.0306,Semi-Annual,741.46,741.46,0.0,0.0,False,COMPLIANT
SEC-0063,LN-001772,Mbs,362695.76,0.0667,Semi-Annual,12095.9,12095.9,0.0,0.0,True,COMPLIANT
SEC-0064,LN-001263,Mbs,180314.15,0.0542,Monthly,814.42,814.42,0.0,0.0,False,COMPLIANT
SEC-0065,LN-002425,Abs,497476.41,0.0323,Monthly,1339.04,1339.04,0.0,0.0,False,COMPLIANT
SEC-0066,LN-000266,Clo,158175.27,0.0399,Monthly,525.93,525.93,0.0,0.0,True,COMPLIANT
SEC-0067,LN-000921,Clo,126981.84,0.0491,Monthly,519.57,519.57,0.0,0.0,False,COMPLIANT
SEC-0068,LN-000340,Clo,288266.37,0.0596,Quarterly,4295.17,4295.17,0.0,0.0,False,COMPLIANT
SEC-0069,LN-000389,Mbs,419211.82,0.0371,Monthly,1296.06,1296.06,0.0,0.0,False,COMPLIANT
SEC-0070,LN-002051,Mbs,104334.25,0.0517,Quarterly,1348.52,1348.52,0.0,0.0,False,COMPLIANT
SEC-0071,LN-001166,Abs,357607.36,0.0592,Monthly,1764.2,1764.2,0.0,0.0,True,COMPLIANT
SEC-0072,LN-000376,Clo,40089.23,0.0474,Monthly,158.35,158.35,0.0,0.0,True,COMPLIANT
SEC-0073,LN-002034,Clo,460278.02,0.0682,Semi-Annual,15695.48,15695.48,0.0,0.0,False,COMPLIANT
SEC-0074,LN-002372,Abs,49726.71,0.0685,Monthly,283.86,283.86,0.0,0.0,True,COMPLIANT
SEC-0075,LN-000146,Mbs,457973.37,0.0485,Monthly,1850.98,1850.98,0.0,0.0,False,COMPLIANT
SEC-0076,LN-001982,Mbs,250495.55,0.0736,Monthly,1536.37,1536.37,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000293,Cmo,229564.65,0.0288,Monthly,550.96,550.96,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000432,Cmo,486920.47,0.0252,Monthly,1022.53,1022.53,0.0,0.0,False,COMPLIANT
SEC-0079,LN-000705,Clo,495288.25,0.044,Monthly,1816.06,1816.06,0.0,0.0,False,COMPLIANT
SEC-0080,LN-001999,Mbs,328587.28,0.0551,Quarterly,4526.29,4526.29,0.0,0.0,False,COMPLIANT
SEC-0081,LN-000399,Clo,72288.45,0.0565,Semi-Annual,2042.15,2042.15,0.0,0.0,True,COMPLIANT
SEC-0082,LN-000964,Mbs,258023.34,0.0488,Quarterly,3147.88,3147.88,0.0,0.0,False,COMPLIANT
SEC-0083,LN-002235,Cmo,269289.92,0.0312,Monthly,700.15,700.15,0.0,0.0,False,COMPLIANT
SEC-0084,LN-002042,Abs,262078.75,0.0335,Quarterly,2194.91,2194.91,0.0,0.0,True,COMPLIANT
SEC-0085,LN-001829,Mbs,289051.0,0.0676,Monthly,1628.32,1628.32,0.0,0.0,False,COMPLIANT
SEC-0086,LN-002109,Cmo,19175.11,0.0684,Quarterly,327.89,327.89,0.0,0.0,False,COMPLIANT
SEC-0087,LN-000939,Cmo,358501.37,0.0587,Quarterly,5261.01,5261.01,0.0,0.0,False,COMPLIANT
SEC-0088,LN-000710,Mbs,359073.21,0.0582,Monthly,1741.51,1741.51,0.0,0.0,True,COMPLIANT
SEC-0089,LN-000807,Clo,66580.19,0.0549,Semi-Annual,1827.63,1827.63,0.0,0.0,False,COMPLIANT
SEC-0090,LN-001464,Mbs,289417.33,0.0351,Semi-Annual,5079.27,5079.27,0.0,0.0,False,COMPLIANT
SEC-0091,LN-001326,Cmo,288496.98,0.0464,Semi-Annual,6693.13,6693.13,0.0,0.0,False,COMPLIANT
SEC-0092,LN-000011,Mbs,344400.71,0.0598,Monthly,1716.26,1716.26,0.0,0.0,False,COMPLIANT
SEC-0093,LN-001086,Abs,51844.87,0.0519,Quarterly,672.69,672.69,0.0,0.0,True,COMPLIANT
SEC-0094,LN-001869,Clo,316986.62,0.0259,Semi-Annual,4104.98,4104.98,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002274,Mbs,147568.46,0.0727,Monthly,894.02,894.02,0.0,0.0,False,COMPLIANT
SEC-0096,LN-000772,Cmo,258431.47,0.0672,Semi-Annual,8683.3,8683.3,0.0,0.0,False,COMPLIANT
SEC-0097,LN-001595,Cmo,388928.54,0.038,Monthly,1231.61,1231.61,0.0,0.0,True,COMPLIANT
SEC-0098,LN-001608,Clo,355766.51,0.0558,Monthly,1654.31,1654.31,0.0,0.0,False,COMPLIANT
SEC-0099,LN-001334,Mbs,68262.48,0.0712,Quarterly,1215.07,1215.07,0.0,0.0,True,COMPLIANT
SEC-0100,LN-000885,Cmo,299680.55,0.0298,Quarterly,2232.62,2232.62,0.0,0.0,False,COMPLIANT
SEC-0001,LN-001390,Clo,484867.1,0.0502,Quarterly,6085.08,6085.08,0.0,0.0,False,COMPLIANT
SEC-0002,LN-000226,Abs,86817.02,0.0478,Semi-Annual,2074.93,2074.93,0.0,0.0,False,COMPLIANT
SEC-0003,LN-000825,Clo,427924.47,0.0455,Monthly,1622.55,1622.55,0.0,0.0,True,COMPLIANT
SEC-0004,LN-002266,Mbs,354248.56,0.0668,Monthly,1971.98,1971.98,0.0,0.0,True,COMPLIANT
SEC-0005,LN-000937,Mbs,389261.62,0.044,Semi-Annual,8563.76,8563.76,0.0,0.0,False,COMPLIANT
SEC-0006,LN-002307,Cmo,148159.58,0.0282,Monthly,348.18,348.18,0.0,0.0,False,COMPLIANT
SEC-0007,LN-001912,Abs,151065.58,0.0283,Quarterly,1068.79,1068.79,0.0,0.0,False,COMPLIANT
SEC-0008,LN-001797,Mbs,453949.53,0.0271,Quarterly,3075.51,3075.51,0.0,0.0,False,COMPLIANT
SEC-0009,LN-000054,Cmo,186317.7,0.0455,Monthly,706.45,706.45,0.0,0.0,False,COMPLIANT
SEC-0010,LN-000727,Clo,40877.54,0.0609,Monthly,207.45,207.45,0.0,0.0,False,COMPLIANT
SEC-0011,LN-001545,Clo,304292.38,0.0352,Quarterly,2677.77,2677.77,0.0,0.0,False,COMPLIANT
SEC-0012,LN-001044,Mbs,71160.66,0.0573,Semi-Annual,2038.75,2038.75,0.0,0.0,True,COMPLIANT
SEC-0013,LN-001914,Abs,400332.16,0.0594,Quarterly,5944.93,5944.93,0.0,0.0,False,COMPLIANT
SEC-0014,LN-001777,Cmo,324455.76,0.0378,Quarterly,3066.11,3066.11,0.0,0.0,False,COMPLIANT
SEC-0015,LN-001597,Mbs,438615.99,0.055,Monthly,2010.32,2010.32,0.0,0.0,False,COMPLIANT
SEC-0016,LN-001915,Cmo,394570.25,0.0592,Monthly,1946.55,1946.55,0.0,0.0,True,COMPLIANT
SEC-0017,LN-002467,Clo,64935.69,0.0483,Monthly,261.37,261.37,0.0,0.0,False,COMPLIANT
SEC-0018,LN-000850,Cmo,196724.63,0.0418,Monthly,685.26,685.26,0.0,0.0,False,COMPLIANT
SEC-0019,LN-002110,Clo,389534.52,0.056,Monthly,1817.83,1817.83,0.0,0.0,False,COMPLIANT
SEC-0020,LN-002264,Abs,214497.32,0.0739,Monthly,1320.95,1320.95,0.0,0.0,False,COMPLIANT
SEC-0021,LN-000003,Abs,486459.09,0.0463,Monthly,1876.92,1876.92,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000160,Clo,370512.82,0.0446,Monthly,1377.07,1377.07,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000781,Mbs,17594.96,0.0482,Monthly,70.67,70.67,0.0,0.0,False,COMPLIANT
SEC-0024,LN-000893,Clo,441192.99,0.0288,Quarterly,3176.59,3176.59,0.0,0.0,True,COMPLIANT
SEC-0025,LN-002031,Cmo,59394.34,0.0527,Quarterly,782.52,782.52,0.0,0.0,True,COMPLIANT
SEC-0026,LN-002377,Cmo,78856.62,0.0414,Monthly,272.06,272.06,0.0,0.0,True,COMPLIANT
SEC-0027,LN-000580,Cmo,369901.28,0.0311,Semi-Annual,5751.96,5751.96,0.0,0.0,False,COMPLIANT
SEC-0028,LN-001934,Mbs,433834.59,0.0483,Monthly,1746.18,1683.33,-62.850000000000136,0.035993,False,NON-COMPLIANT
SEC-0029,LN-001381,Abs,272811.32,0.0252,Semi-Annual,3437.42,3437.42,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001291,Abs,151634.37,0.0451,Monthly,569.89,569.89,0.0,0.0,True,COMPLIANT
SEC-0031,LN-001641,Cmo,182144.62,0.0303,Semi-Annual,2759.49,2759.49,0.0,0.0,True,COMPLIANT
SEC-0032,LN-000952,Mbs,178015.77,0.0262,Monthly,388.67,388.67,0.0,0.0,True,COMPLIANT
SEC-0033,LN-000988,Cmo,170072.27,0.0662,Quarterly,2814.7,2814.7,0.0,0.0,True,COMPLIANT
SEC-0034,LN-001219,Abs,129025.74,0.0708,Monthly,761.25,761.25,0.0,0.0,True,COMPLIANT
SEC-0035,LN-000921,Clo,308344.88,0.0354,Quarterly,2728.85,2728.85,0.0,0.0,False,COMPLIANT
SEC-0036,LN-001356,Cmo,451198.61,0.052,Monthly,1955.19,1955.19,0.0,0.0,False,COMPLIANT
SEC-0037,LN-000170,Cmo,160470.38,0.0389,Monthly,520.19,520.19,0.0,0.0,False,COMPLIANT
SEC-0038,LN-000521,Cmo,101480.21,0.0497,Quarterly,1260.89,1260.89,0.0,0.0,False,COMPLIANT
SEC-0039,LN-001487,Abs,420903.06,0.0468,Monthly,1641.52,1641.52,0.0,0.0,False,COMPLIANT
SEC-0040,LN-000040,Mbs,373473.83,0.0385,Semi-Annual,7189.37,7189.37,0.0,0.0,False,COMPLIANT
SEC-0041,LN-001561,Clo,466110.15,0.06,Monthly,2330.55,2330.55,0.0,0.0,False,COMPLIANT
SEC-0042,LN-001419,Clo,91104.67,0.0313,Monthly,237.63,237.63,0.0,0.0,False,COMPLIANT
SEC-0043,LN-000955,Clo,80683.14,0.0277,Quarterly,558.73,558.73,0.0,0.0,True,COMPLIANT
SEC-0044,LN-000984,Cmo,275300.4,0.0634,Monthly,1454.5,1386.92,-67.57999999999993,0.046463,True,NON-COMPLIANT
SEC-0045,LN-000975,Abs,311072.49,0.0583,Monthly,1511.29,1511.29,0.0,0.0,True,COMPLIANT
SEC-0046,LN-000038,Clo,245284.99,0.0499,Quarterly,3059.93,3059.93,0.0,0.0,False,COMPLIANT
SEC-0047,LN-002376,Cmo,303493.65,0.0484,Quarterly,3672.27,3672.27,0.0,0.0,True,COMPLIANT
SEC-0048,LN-001275,Mbs,98386.09,0.0499,Semi-Annual,2454.73,2454.73,0.0,0.0,False,COMPLIANT
SEC-0049,LN-001200,Cmo,245010.74,0.0469,Monthly,957.58,957.58,0.0,0.0,True,COMPLIANT
SEC-0050,LN-001626,Clo,332465.35,0.0446,Quarterly,3706.99,3706.99,0.0,0.0,False,COMPLIANT
SEC-0051,LN-000914,Clo,222026.16,0.05,Monthly,925.11,925.11,0.0,0.0,True,COMPLIANT
SEC-0052,LN-000454,Mbs,342929.19,0.0514,Monthly,1468.88,1468.88,0.0,0.0,False,COMPLIANT
SEC-0053,LN-000037,Abs,231083.73,0.0596,Quarterly,3443.15,3443.15,0.0,0.0,True,COMPLIANT
SEC-0054,LN-001712,Mbs,173463.79,0.0606,Monthly,875.99,875.99,0.0,0.0,True,COMPLIANT
SEC-0055,LN-000796,Mbs,158766.47,0.0439,Monthly,580.82,580.82,0.0,0.0,False,COMPLIANT
SEC-0056,LN-000973,Clo,211342.01,0.0457,Monthly,804.86,804.86,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000593,Clo,21313.92,0.0437,Quarterly,232.85,232.85,0.0,0.0,True,COMPLIANT
SEC-0058,LN-001138,Abs,337577.32,0.0518,Semi-Annual,8743.25,8743.25,0.0,0.0,False,COMPLIANT
SEC-0059,LN-001325,Clo,424101.76,0.0477,Quarterly,5057.41,5057.41,0.0,0.0,False,COMPLIANT
SEC-0060,LN-002272,Mbs,183767.28,0.0695,Monthly,1064.32,1064.32,0.0,0.0,False,COMPLIANT
SEC-0061,LN-000318,Mbs,32556.24,0.0598,Quarterly,486.72,486.72,0.0,0.0,False,COMPLIANT
SEC-0062,LN-002397,Abs,493520.04,0.0699,Quarterly,8624.26,8624.26,0.0,0.0,False,COMPLIANT
SEC-0063,LN-002163,Clo,139212.15,0.0605,Monthly,701.86,701.86,0.0,0.0,True,COMPLIANT
SEC-0064,LN-001347,Clo,72044.35,0.0735,Monthly,441.27,441.27,0.0,0.0,False,COMPLIANT
SEC-0065,LN-001592,Mbs,191178.73,0.0568,Monthly,904.91,904.91,0.0,0.0,False,COMPLIANT
SEC-0066,LN-001890,Mbs,371892.95,0.0732,Monthly,2268.55,2268.55,0.0,0.0,False,COMPLIANT
SEC-0067,LN-002088,Clo,154019.13,0.0329,Semi-Annual,2533.61,2533.61,0.0,0.0,False,COMPLIANT
SEC-0068,LN-001997,Cmo,291604.57,0.0276,Monthly,670.69,670.69,0.0,0.0,False,COMPLIANT
SEC-0069,LN-001773,Mbs,213624.4,0.054,Monthly,961.31,961.31,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001313,Mbs,67704.36,0.0742,Semi-Annual,2511.83,2511.83,0.0,0.0,False,COMPLIANT
