remittance_id,loan_id,remittance_date,remittance_amount,servicer_name,wire_reference,trust_account_id,remittance_status
REM-000753,LN-001027,2026-01-17,43171.11,Allen Inc,WIRE-B3A31E4E5B47,TRU-001,Matched
REM-000754,LN-001647,2025-10-18,5105.69,"Shelton, Vasquez and Taylor",WIRE-6064B07DC43A,TRU-007,Matched
REM-000755,LN-000919,2025-03-25,38298.49,"Morris, Perez and Khan",WIRE-51830E78D34E,TRU-003,Matched
REM-000756,LN-002411,2025-09-18,34569.57,Cummings Inc,WIRE-6FCCF98A4EBA,TRU-010,Matched
REM-000757,LN-001775,2026-02-01,39451.72,"Juarez, Crawford and Nixon",WIRE-8DED435129B7,TRU-006,Matched
REM-000758,LN-001532,2026-02-15,30711.52,Davis-Yu,WIRE-85FA7431E3F6,TRU-006,Matched
REM-000759,LN-001907,2025-06-20,47924.64,Maxwell-Cortez,WIRE-36F951926655,TRU-004,Unmatched
REM-000760,LN-001216,2026-02-01,11428.1,"Snow, Smith and Lopez",WIRE-8DD5C3F7AF02,TRU-006,Matched
REM-000761,LN-001655,2025-05-13,4838.32,Osborn Inc,WIRE-700CD9800E18,TRU-010,Matched
REM-000762,LN-000485,2025-06-22,29423.56,"Rodriguez, Osborne and Rodriguez",WIRE-0410D8BC2A91,TRU-004,Matched
REM-000763,LN-002076,2025-04-06,43593.63,Monroe PLC,WIRE-F00A03089D5F,TRU-008,Matched
REM-000764,LN-000714,2025-10-20,20886.13,Sanchez Group,WIRE-3EA532CAA802,TRU-009,Unmatched
REM-000765,LN-001063,2025-06-08,44776.49,Kennedy-Warner,WIRE-6EE5112C2396,TRU-002,Matched
REM-000766,LN-001977,2026-02-10,13335.19,Daniel-Morrow,WIRE-3F7EE684DA12,TRU-007,Matched
REM-000767,LN-001297,2026-01-01,8790.39,"Wilson, Hardy and Perry",WIRE-CD0C5659273F,TRU-009,Unmatched
REM-000768,LN-001255,2025-05-29,34435.48,Khan Ltd,WIRE-8C5CDB2503E1,TRU-009,Matched
REM-000769,LN-002134,2025-10-31,26606.28,Myers PLC,WIRE-CEE4AFA2160A,TRU-005,Matched
REM-000770,LN-000126,2026-01-09,21641.84,Anderson-Brown,WIRE-C33DF424742F,TRU-001,Matched
REM-000771,LN-000537,2025-11-29,42557.55,Munoz-Stokes,WIRE-BC4C7BC1BC70,TRU-006,Unmatched
REM-000772,LN-002193,2025-11-02,33701.25,"Fowler, Andrews and Rodriguez",WIRE-67CBFBF10770,TRU-008,In-Review
REM-000773,LN-002073,2025-05-26,10641.62,Perez-Sanders,WIRE-7D22B1EADFDC,TRU-001,Unmatched
REM-000774,LN-001604,2026-03-05,18072.32,Cooper-Johnson,WIRE-18A367E83E1F,TRU-002,Matched
REM-000775,LN-000067,2025-08-12,7475.75,Avila Group,WIRE-E280755F5B33,TRU-001,In-Review
REM-000776,LN-000233,2026-02-02,0.0,Jackson Ltd,WIRE-BCAEF4CDD5D6,TRU-005,Matched
REM-000777,LN-002157,2025-04-20,7527.61,David PLC,WIRE-9E85FC9F573C,TRU-002,Matched
REM-000778,LN-001170,2025-04-10,14708.39,"Wagner, Jones and Hayes",WIRE-F2C975BE7108,TRU-010,Unmatched
REM-000779,LN-002159,2026-02-10,22792.37,Morgan-Jones,WIRE-B1DA4AB5ABCF,TRU-010,Matched
REM-000780,LN-002276,2025-07-13,30232.23,Peck-Dominguez,WIRE-F39737C051ED,TRU-004,Matched
REM-000781,LN-000111,2025-07-05,14842.7,"Carter, Stone and Russell",WIRE-D7730BD039BC,TRU-001,Matched
REM-000782,LN-001494,2025-11-05,0.0,"Williams, Richardson and Smith",WIRE-70C6B9BD8669,TRU-007,Matched
REM-000783,LN-002082,2025-08-26,3727.63,Young-Walls,WIRE-E05C18CA5713,TRU-008,Unmatched
REM-000784,LN-000623,2025-11-09,10985.62,Graham-Gibbs,WIRE-1D3234FD4908,TRU-005,Matched
REM-000785,LN-002473,2025-08-23,45518.0,Stone Inc,WIRE-C8F95FD18BB0,TRU-002,Matched
REM-000786,LN-001542,2025-10-16,5790.41,Francis Group,WIRE-EE21C5FE8F00,TRU-008,Matched
REM-000787,LN-001306,2025-07-06,43612.97,Mcmillan and Sons,WIRE-F1AB968AFD6A,TRU-001,In-Review
REM-000788,LN-001762,2026-03-03,42295.68,Meyer and Sons,WIRE-EB2FDEBFB246,TRU-007,Unmatched
REM-000789,LN-001976,2025-05-08,47063.62,Myers-Wilkerson,WIRE-D30E510DE7A2,TRU-001,Matched
REM-000790,LN-002363,2026-01-25,17490.46,Meyers Inc,WIRE-597E4CA571DC,TRU-006,In-Review
REM-000791,LN-000877,2026-03-10,39589.98,Moore-Bryant,WIRE-BEBAFB57879F,TRU-006,Unmatched
REM-000792,LN-001990,2025-03-17,36610.66,Bentley-Lewis,WIRE-906032AE77A9,TRU-005,Matched
REM-000793,LN-001313,2026-03-01,27605.82,Saunders LLC,WIRE-9661A67E8ED8,TRU-002,Matched
REM-000794,LN-001461,2025-06-12,19996.29,Kelly-Roth,WIRE-9F845359ABC6,TRU-002,Matched
REM-000795,LN-002325,2025-07-19,41277.62,"Pierce, Graham and Rodriguez",WIRE-F145EC69F0A5,TRU-009,Unmatched
REM-000796,LN-001734,2025-04-27,21591.13,"Boone, Coleman and Hoffman",WIRE-E76794BAFFB6,TRU-005,Matched
REM-000797,LN-001606,2025-03-31,26193.46,Howell PLC,WIRE-79B78CC145C9,TRU-005,Matched
REM-000799,LN-002398,2025-05-14,1759.66,Allen PLC,WIRE-AC6BFC719374,TRU-006,In-Review
REM-000800,LN-001631,2025-09-20,37930.08,Leon Group,WIRE-60D3790C4D57,TRU-002,Matched
REM-000801,LN-001161,2025-11-05,41377.93,Cooper and Sons,WIRE-B6D10F697968,TRU-001,In-Review
REM-000802,LN-000759,2026-01-19,44747.68,Roy-Durham,WIRE-C8E1DC024E50,TRU-005,In-Review
REM-000803,LN-000243,2026-02-25,45785.79,"English, Taylor and Williams",WIRE-4004CCAF4B12,TRU-004,Matched
REM-000804,LN-001064,2025-09-02,21179.46,Brewer PLC,WIRE-69A7EE6FAB94,TRU-003,Matched
REM-000805,LN-000229,2025-07-10,44656.3,"Martinez, Garcia and Wood",WIRE-88F7273888CD,TRU-002,Matched
REM-000806,LN-000920,2026-01-07,0.0,"Benson, Obrien and Williams",WIRE-44C4F23BD17D,TRU-010,In-Review
REM-000807,LN-001247,2025-04-26,6996.62,Kaiser-Carpenter,WIRE-133E9CDFC6B8,TRU-002,Matched
REM-000808,LN-000006,2025-07-07,9277.59,Pratt LLC,WIRE-733D8C3BD28F,TRU-004,Matched
REM-000809,LN-000468,2025-07-21,43495.66,"White, Smith and Cowan",WIRE-4FA5893DC1D2,TRU-002,Matched
REM-000810,LN-001756,2026-02-03,40176.09,Aguilar-Martin,WIRE-48AD0BA3FAB2,TRU-004,Matched
REM-000811,LN-000075,2025-09-18,35489.44,"Mccarthy, Hanson and Garrett",WIRE-8324096A1190,TRU-003,In-Review
REM-000812,LN-000004,2025-08-05,30133.59,"Armstrong, Bennett and Deleon",WIRE-83238ABB18A1,TRU-009,Matched
REM-000813,LN-001871,2026-02-24,40980.37,Greer-May,WIRE-36F538CB10C4,TRU-007,Unmatched
REM-000814,LN-000646,2025-08-02,44581.1,"Reese, Lowe and Juarez",WIRE-D9D79B7BD4EF,TRU-003,Matched
REM-000815,LN-000118,2025-07-29,9735.22,Davis-Boyd,WIRE-DF5488FB7BA5,TRU-008,Matched
REM-000816,LN-001630,2025-06-08,0.0,Nichols LLC,WIRE-39E19984CCBD,TRU-009,In-Review
REM-000817,LN-002022,2025-08-13,28228.33,"Cruz, Crane and Wright",WIRE-8F746A9CD6D2,TRU-007,Matched
REM-000818,LN-000947,2025-10-14,7275.84,Cunningham-Phillips,WIRE-819C5673575B,TRU-006,In-Review
REM-000819,LN-001465,2025-05-21,43104.93,"Clay, Hudson and Sparks",WIRE-79801A3115BB,TRU-004,Matched
REM-000820,LN-000194,2025-11-19,31838.52,Ashley and Sons,WIRE-ED85CC3EE2AB,TRU-005,Matched
REM-000821,LN-000847,2025-07-20,4724.81,Lopez and Sons,WIRE-5D875C19FC83,TRU-008,Matched
REM-000822,LN-001416,2025-07-07,46861.98,Deleon-Parsons,WIRE-06A82D7C9F84,TRU-003,In-Review
REM-000823,LN-001459,2025-12-21,12407.98,Powell-Castro,WIRE-BC6C42BDF960,TRU-002,In-Review
REM-000824,LN-002221,2026-02-06,35332.46,Russell Ltd,WIRE-C744127F1D02,TRU-003,Matched
REM-000825,LN-001669,2025-10-06,6260.14,Branch Group,WIRE-42CDBF3EF7AC,TRU-007,Matched
REM-000826,LN-002374,2025-11-14,21781.59,Sanders Inc,WIRE-9207A3BFD567,TRU-008,Matched
REM-000827,LN-001434,2026-02-17,33509.78,Gallagher-Compton,WIRE-D0E24488F891,TRU-001,Matched
REM-000828,LN-001142,2025-09-09,17716.56,May and Sons,WIRE-9D70D725A393,TRU-007,Unmatched
REM-000829,LN-001811,2025-10-31,33184.98,"Lewis, Hoffman and Vang",WIRE-6CA6777EBCD5,TRU-009,Matched
REM-000830,LN-000724,2025-09-02,45461.94,Meyer and Sons,WIRE-6A43183B0C56,TRU-003,In-Review
REM-000831,LN-000225,2026-01-11,13627.52,Santiago-Morrison,WIRE-F3F1D68D07C4,TRU-003,Matched
REM-000832,LN-000532,2026-02-02,49986.02,Santos-Roach,WIRE-650477306468,TRU-008,Unmatched
REM-000833,LN-000113,2025-11-28,46520.03,"Taylor, Prince and Sherman",WIRE-9C173E73C8CD,TRU-004,Matched
REM-000834,LN-002188,2025-12-27,42945.1,Clayton-Merritt,WIRE-C1E7877DF336,TRU-008,Matched
REM-000835,LN-000559,2025-08-21,0.0,Clay-Wilson,WIRE-B445A1CFECF0,TRU-005,In-Review
REM-000836,LN-002049,2025-07-26,27405.14,Barrera PLC,WIRE-EEC7C6989BF9,TRU-003,Matched
REM-000837,LN-002138,2025-10-23,36709.08,"Hamilton, Johnson and Ballard",WIRE-D513A3B44892,TRU-004,Unmatched
REM-000838,LN-000654,2025-12-19,37399.25,Sullivan LLC,WIRE-7060345C5C10,TRU-004,In-Review
REM-000839,LN-000320,2025-08-27,12887.02,"Rhodes, Hamilton and Adams",WIRE-D08F658A5622,TRU-008,Matched
REM-000840,LN-001574,2025-08-10,43208.46,"Reyes, Gray and Russell",WIRE-5D58480F16B0,TRU-006,Matched
REM-000841,LN-001829,2025-08-07,0.0,Mclean and Sons,WIRE-D2362E5B9E54,TRU-007,Matched
REM-000842,LN-001918,2026-01-23,0.0,Hoffman Group,WIRE-6F1041CAA897,TRU-009,Matched
REM-000843,LN-000139,2026-02-28,18499.67,Powers Ltd,WIRE-AA24A0B9EC79,TRU-006,Matched
REM-000844,LN-002027,2025-07-18,36675.64,Miranda PLC,WIRE-B3EB7D2FEFFB,TRU-003,Matched
REM-000845,LN-002307,2025-04-10,3142.93,Duncan-Hooper,WIRE-93729E675154,TRU-003,Matched
REM-000846,LN-000902,2025-09-20,0.0,King and Sons,WIRE-C7F13C665BCF,TRU-003,Matched
REM-000847,LN-000690,2025-11-24,9758.67,Ross-Hernandez,WIRE-13FE9BA204C3,TRU-010,Matched
REM-000848,LN-002040,2025-12-01,8630.83,"Hogan, Collins and Hicks",WIRE-D97A54F63E88,TRU-002,Matched
REM-000849,LN-000010,2025-12-21,35549.59,"Nolan, Bond and Wall",WIRE-5578A9751FFA,TRU-001,Matched
REM-000850,LN-000261,2025-10-14,18847.49,Mendoza and Sons,WIRE-3E59D8F4BBC1,TRU-010,Matched
REM-000851,LN-001943,2026-02-08,39352.4,Smith PLC,WIRE-5E4495515396,TRU-001,Matched
REM-000852,LN-001674,2025-08-17,40393.31,Burke-Solomon,WIRE-4F2C6BF17028,TRU-004,Matched
REM-000853,LN-002220,2026-03-08,6072.73,Brown-Brown,WIRE-DFBFF2F7D032,TRU-003,Matched
REM-000854,LN-002061,2025-04-07,3582.52,Gordon-Jones,WIRE-FAA857C9EC74,TRU-005,Matched
REM-000855,LN-001192,2025-10-11,29317.44,"Lee, Salazar and Colon",WIRE-E4245F63A1C6,TRU-009,Unmatched
REM-000856,LN-001620,2025-05-30,36667.2,Williams Inc,WIRE-216524BE7264,TRU-008,Matched
REM-000858,LN-001343,2025-05-13,43479.49,Miller-Soto,WIRE-3E2095F47BBA,TRU-005,In-Review
REM-000859,LN-001637,2025-04-10,20266.14,Hodge LLC,WIRE-682C457C2F96,TRU-008,Unmatched
REM-000860,LN-002377,2025-11-25,15662.52,Chavez and Sons,WIRE-C47C2BFBA280,TRU-004,Matched
REM-000861,LN-001995,2025-06-02,37693.07,"Boyd, Wiggins and Avery",WIRE-7C37CA5897F6,TRU-005,Matched
REM-000862,LN-001944,2025-11-19,35530.21,"Jenkins, Thomas and Blair",WIRE-06680418BE01,TRU-003,Matched
REM-000863,LN-002039,2025-12-01,14551.74,Walsh LLC,WIRE-8F5AE404D8CA,TRU-005,Matched
REM-000864,LN-001119,2025-05-17,13647.2,Huang Group,WIRE-EC467C83A4E4,TRU-003,In-Review
REM-000865,LN-001605,2025-07-29,3936.48,George-Myers,WIRE-7E0F348ADFFD,TRU-005,Matched
REM-000866,LN-002366,2025-06-08,2665.08,Klein Group,WIRE-209C81486AF4,TRU-005,In-Review
REM-000867,LN-000236,2025-04-20,36261.38,Barber Group,WIRE-F80ED777DC8B,TRU-006,Matched
REM-000868,LN-001970,2025-09-29,1796.74,"Anderson, Taylor and Smith",WIRE-B8B968ED1C15,TRU-009,In-Review
REM-000869,LN-000334,2025-04-21,6245.6,Reese Group,WIRE-ECEAC669C206,TRU-001,Matched
REM-000870,LN-001909,2026-01-30,16683.12,"Garrett, Wells and Cruz",WIRE-6F874294708C,TRU-010,Matched
REM-000871,LN-000376,2025-05-24,16289.29,Hendrix PLC,WIRE-30CD31CE1E32,TRU-006,Matched
REM-000872,LN-001161,2025-11-05,41377.93,"Randolph, Jones and Strickland",WIRE-A89C9BEA97E3,TRU-001,Matched
REM-000873,LN-001571,2026-02-18,29537.12,Sanders PLC,WIRE-E2C33E71986D,TRU-006,Matched
REM-000874,LN-001320,2025-08-20,3487.43,"Ferguson, Jones and Lee",WIRE-559683275E2E,TRU-002,Unmatched
REM-000875,LN-001856,2025-08-21,12985.93,Chavez Inc,WIRE-39FCBB6B1AAF,TRU-008,Matched
REM-000876,LN-001373,2026-01-31,42792.06,Best LLC,WIRE-ADD713DE3A29,TRU-003,Unmatched
REM-000877,LN-000873,2025-10-20,32377.98,Espinoza-Jackson,WIRE-9FE2EED7040A,TRU-010,Matched
REM-000878,LN-001253,2025-11-29,6306.76,Moon-Morales,WIRE-AFBB2454D098,TRU-006,Matched
REM-000879,LN-002318,2025-11-29,20031.52,Stephens-Miller,WIRE-22288C2C7D7D,TRU-006,In-Review
REM-000880,LN-001852,2026-01-11,40889.37,Harris and Sons,WIRE-6945C0BE3C13,TRU-004,Matched
REM-000881,LN-001315,2026-01-30,22889.76,"Garcia, Morrison and Smith",WIRE-4C02352C15E6,TRU-005,Matched
REM-000882,LN-000725,2025-09-04,28936.42,Robinson Group,WIRE-3F13F74AA2A7,TRU-002,Matched
REM-000883,LN-002053,2025-09-09,8705.84,Bryan Ltd,WIRE-4A68F7F3DA88,TRU-010,Matched
REM-000884,LN-000078,2025-09-13,4165.21,Anderson-Simpson,WIRE-AB9F1B8D8531,TRU-010,In-Review
REM-000885,LN-000132,2025-11-22,11494.34,"Bray, Bennett and Lee",WIRE-8E4005384B9A,TRU-008,Matched
REM-000886,LN-000601,2026-03-11,11137.66,Jones-Contreras,WIRE-640338333429,TRU-010,Matched
REM-000887,LN-001773,2025-11-11,44658.19,Parker-Watkins,WIRE-EF9AC8B6436E,TRU-007,Unmatched
REM-000888,LN-001066,2026-03-07,37010.32,"Ali, Lin and Morris",WIRE-3F6F031A5A15,TRU-010,Matched
REM-000889,LN-002137,2026-01-26,4430.63,Lin LLC,WIRE-E6331BA99460,TRU-006,Matched
REM-000890,LN-002450,2026-01-26,17451.17,"Williams, Roth and Reynolds",WIRE-088E15A6C4B4,TRU-007,In-Review
REM-000891,LN-002344,2025-09-07,19098.01,Cooley-Young,WIRE-48452295B490,TRU-001,Matched
REM-000892,LN-001864,2025-05-02,27478.83,Fleming Inc,WIRE-0D3298FABD46,TRU-005,Unmatched
REM-000893,LN-001319,2025-04-06,4540.68,Ruiz-Rodriguez,WIRE-E30CA7DD6BFB,TRU-007,Matched
REM-000894,LN-000616,2025-11-09,46083.18,Stein Ltd,WIRE-8EE283C0D982,TRU-001,Unmatched
REM-000895,LN-002470,2025-05-11,27379.72,Contreras-Jackson,WIRE-D840F3B3D631,TRU-002,In-Review
REM-000896,LN-001889,2025-07-08,18379.91,Jones and Sons,WIRE-DBEABC0125BB,TRU-009,Matched
REM-000897,LN-001047,2026-02-14,10162.07,"Davis, Vasquez and Hoover",WIRE-4F7AC6680700,TRU-003,Matched
REM-000898,LN-000575,2026-02-18,43187.0,"Wilcox, Garcia and Lee",WIRE-B7400F0D17D1,TRU-006,Matched
REM-000899,LN-002191,2025-07-30,13384.2,"Arias, Barnes and Armstrong",WIRE-4E6E76D7B054,TRU-007,Unmatched
REM-000900,LN-000993,2025-07-17,13971.18,Navarro-Henry,WIRE-9B70A3A07BD9,TRU-009,Matched
REM-000901,LN-002193,2025-11-02,33701.25,"Mcdaniel, Kim and Chang",WIRE-47F6F79603E0,TRU-005,Matched
REM-000902,LN-001249,2025-09-27,46081.97,Baxter PLC,WIRE-571C7CF90F8D,TRU-004,Matched
REM-000903,LN-000503,2025-07-28,15821.62,Mcdowell PLC,WIRE-17757BE23C55,TRU-002,In-Review
REM-000904,LN-001998,2025-12-13,2145.17,Stephens LLC,WIRE-26FBFEE5F574,TRU-003,Matched
REM-000905,LN-000821,2025-10-31,40241.25,Johnson-Perez,WIRE-9FA65DFB9F53,TRU-005,Matched
REM-000906,LN-002152,2026-01-21,9101.2,Moyer-Johnson,WIRE-B00B98651283,TRU-002,Matched
REM-000907,LN-001971,2025-04-25,1697.49,"Chapman, Ball and Patterson",WIRE-CF8F43E1C5BA,TRU-004,Matched
REM-000908,LN-000198,2025-05-19,44906.96,"Ho, Wilson and Mendoza",WIRE-835BA99562FA,TRU-001,Matched
REM-000909,LN-001670,2026-01-15,47784.27,Powell Group,WIRE-7A1C27D177BB,TRU-004,Matched
REM-000910,LN-002439,2025-04-04,27299.68,Mccullough PLC,WIRE-771EAEA1CA20,TRU-007,In-Review
REM-000911,LN-001203,2025-04-26,1595.12,Dalton Inc,WIRE-62DA808457D0,TRU-003,In-Review
REM-000912,LN-001472,2025-06-13,37053.24,Duran-Bennett,WIRE-7B75F446ECA1,TRU-010,Matched
REM-000913,LN-001647,2025-10-21,5105.69,Miller and Sons,WIRE-7B9846AA4AC1,TRU-008,Matched
REM-000914,LN-001693,2025-09-14,20233.82,Walker LLC,WIRE-C8B13C7485F5,TRU-006,Matched
REM-000915,LN-001313,2026-03-03,27605.82,Craig-Miller,WIRE-944B12DA361A,TRU-006,Matched
REM-000916,LN-002036,2025-04-23,17800.57,Shelton-Keller,WIRE-C919580AE0FF,TRU-001,Matched
REM-000917,LN-000478,2025-11-10,25621.24,Waters PLC,WIRE-05801F694583,TRU-005,Matched
REM-000918,LN-001255,2025-05-27,34435.48,Giles-Mcdaniel,WIRE-23046BEE4CA9,TRU-003,Matched
REM-000919,LN-000923,2025-11-19,44780.34,Hudson-Oconnor,WIRE-A1F2D76A714C,TRU-010,Unmatched
REM-000921,LN-002205,2025-10-30,37125.25,"Taylor, Bradley and Novak",WIRE-9E01999C491C,TRU-008,Matched
REM-000922,LN-001121,2025-06-01,44493.03,"Friedman, Grant and Ferguson",WIRE-F33D174A154B,TRU-007,Matched
REM-000923,LN-000951,2025-07-08,30225.58,"Adams, Jordan and Lynch",WIRE-EB354A6F1DEA,TRU-007,In-Review
REM-000924,LN-002337,2025-11-07,23083.71,Logan-Parrish,WIRE-6B52308129D2,TRU-010,In-Review
REM-000925,LN-001278,2025-11-04,49339.8,Martinez Inc,WIRE-BB06D15432FE,TRU-010,Matched
REM-000926,LN-002244,2025-11-20,49774.16,Yates-Bean,WIRE-6C13FEDFBDBC,TRU-010,Matched
REM-000927,LN-001858,2026-03-10,23296.71,"Blair, Bates and Daniels",WIRE-F07B4AA8684B,TRU-004,Matched
REM-000928,LN-000517,2025-07-24,19134.94,"George, Holt and Romero",WIRE-BA8DE244D8D7,TRU-006,Matched
REM-000929,LN-001659,2025-08-07,20150.59,Wong-Evans,WIRE-7BD4824AA665,TRU-009,Matched
REM-000930,LN-001866,2025-12-28,46900.71,"Morgan, Moss and Hunt",WIRE-128D80BC0E3D,TRU-003,Matched
REM-000931,LN-001142,2025-09-05,17716.56,"Jones, Miller and Reed",WIRE-339BBE1AFF8B,TRU-009,Matched
REM-000932,LN-001933,2025-09-26,28252.67,"Gardner, Ellis and Patrick",WIRE-6F982BDC1390,TRU-004,Matched
REM-000933,LN-000815,2026-01-15,43559.87,Dominguez Group,WIRE-2EB3B774659D,TRU-005,Matched
REM-000934,LN-002276,2025-07-08,30232.23,Kelly and Sons,WIRE-533657A66EB5,TRU-007,In-Review
REM-000935,LN-001901,2026-01-26,0.0,Woodard Group,WIRE-6B7FF2F41C48,TRU-006,Matched
REM-000936,LN-002264,2025-05-24,22447.31,Myers-Gonzalez,WIRE-C6B3E21EAAB5,TRU-010,Matched
REM-000937,LN-002063,2025-12-22,40416.98,"Lopez, Peck and Hayes",WIRE-3319495CD90B,TRU-008,Matched
REM-000938,LN-002095,2026-02-18,14713.33,Deleon-Stuart,WIRE-7881CBEEE9B6,TRU-008,Matched
REM-000939,LN-002372,2025-11-28,0.0,Ball Ltd,WIRE-3D768B5040B1,TRU-008,Matched
REM-000940,LN-000130,2025-05-27,25781.99,Simpson-Patel,WIRE-2DADBFFA2258,TRU-003,Matched
REM-000941,LN-000095,2026-02-05,0.0,Weaver-Vincent,WIRE-A062B35526B2,TRU-010,Matched
REM-000942,LN-001956,2025-12-05,55276.85,"Herman, Wagner and Higgins",WIRE-502EFE3864E2,TRU-006,Matched
REM-000943,LN-000794,2025-09-10,30766.98,Hood and Sons,WIRE-63320CFAF084,TRU-007,Matched
REM-000944,LN-001835,2025-04-13,40682.6,Black-Gonzalez,WIRE-98DD81CE86EC,TRU-009,Unmatched
REM-000945,LN-002117,2025-06-16,22296.01,"Johnson, Schneider and Flores",WIRE-B8FD476A67C6,TRU-010,Matched
REM-000946,LN-001684,2025-06-14,41212.79,"Smith, Schneider and Fleming",WIRE-64E2EB0100AD,TRU-010,Matched
REM-000947,LN-000011,2025-04-29,1041.73,Wood Ltd,WIRE-0BD8FB83830B,TRU-004,Matched
REM-000948,LN-001866,2025-12-27,46900.71,Ware-Alvarado,WIRE-29D0E7DF9D7C,TRU-005,Matched
REM-000949,LN-000712,2025-04-28,29984.12,Campos-Price,WIRE-E288AFAC01E2,TRU-008,Matched
REM-000950,LN-002071,2026-02-03,37959.2,"Harvey, Jennings and Carroll",WIRE-501B31527A0A,TRU-001,Matched
REM-000951,LN-000815,2026-01-15,43559.87,Nunez and Sons,WIRE-121BE43EEF4C,TRU-006,In-Review
REM-000952,LN-000346,2025-10-16,30984.58,Yoder-Thompson,WIRE-FA25F8759E9C,TRU-004,In-Review
REM-000953,LN-002350,2025-05-08,1032.83,"Cooper, Brooks and King",WIRE-D8B02464F1DD,TRU-005,Matched
REM-000954,LN-000363,2025-11-08,23183.52,"Long, Watkins and Gonzalez",WIRE-AF986F602A58,TRU-005,Unmatched
REM-000955,LN-002444,2025-11-07,41765.67,Serrano-Carr,WIRE-77CCF10A06CD,TRU-002,Matched
REM-000956,LN-002266,2025-12-01,31749.72,Little Ltd,WIRE-25C88342B3EC,TRU-008,In-Review
REM-000957,LN-002189,2025-05-15,39528.14,Sutton Ltd,WIRE-278B5728784A,TRU-002,Matched
REM-000958,LN-000985,2025-07-16,36545.34,"Bradford, Clarke and Greer",WIRE-078C1311B4B0,TRU-004,Matched
REM-000959,LN-001640,2026-01-27,46386.55,Cline and Sons,WIRE-C8AA18F2932D,TRU-005,Matched
REM-000960,LN-000828,2025-09-06,17674.18,"Horne, Bradshaw and Michael",WIRE-BF3DE0C8B1BB,TRU-001,Matched
REM-000961,LN-000356,2025-07-18,36161.68,Sullivan-Green,WIRE-49372A26C4B8,TRU-006,Unmatched
REM-000962,LN-001348,2026-02-28,18866.42,"Becker, Murphy and Patel",WIRE-52C4732A3894,TRU-002,In-Review
REM-000963,LN-001864,2025-04-30,27478.83,Bowen-Randolph,WIRE-48F2EAD6706C,TRU-005,Matched
REM-000964,LN-000127,2025-10-05,0.0,Sloan LLC,WIRE-543AA055DC88,TRU-006,Unmatched
REM-000965,LN-000604,2025-10-05,4890.78,Jackson-Johnston,WIRE-CCAE8F8613AD,TRU-008,Unmatched
REM-000966,LN-001929,2026-01-03,32295.11,Shah-Walker,WIRE-6A456264C229,TRU-009,Matched
REM-000967,LN-001014,2025-10-28,2451.63,"Walker, Moreno and Harrington",WIRE-69B8F737476B,TRU-006,Matched
REM-000968,LN-000051,2025-12-15,48494.44,Garcia-Dalton,WIRE-CA9E483DD715,TRU-005,Matched
REM-000969,LN-001431,2025-05-19,23009.62,"Rodriguez, Page and Wood",WIRE-37FB217BF2B8,TRU-004,Matched
REM-000970,LN-001793,2026-01-24,25854.99,Lynn Group,WIRE-5A21F495A135,TRU-002,Matched
REM-000971,LN-001637,2025-04-15,20266.14,"Baker, Hughes and Horn",WIRE-439507528318,TRU-002,Matched
REM-000972,LN-001646,2026-02-20,37885.89,Smith-Flores,WIRE-4CBF6DF59897,TRU-007,Matched
REM-000973,LN-002468,2025-09-01,2453.25,Mejia-Mitchell,WIRE-0E8CE63EB216,TRU-005,Matched
REM-000974,LN-001206,2025-12-18,38635.17,Walker-Lee,WIRE-5B2C38A387A3,TRU-007,In-Review
REM-000975,LN-001855,2025-09-14,45986.86,"Hanson, Rich and English",WIRE-A48560375A21,TRU-001,Matched
REM-000976,LN-000567,2025-11-08,24849.13,"Jones, Collier and Sloan",WIRE-D2B214437748,TRU-001,Matched
REM-000977,LN-002419,2025-08-08,2032.31,"Washington, Williams and Boyd",WIRE-0D0038304CBB,TRU-005,Matched
REM-000978,LN-000936,2026-02-05,13979.21,"Cook, Young and Leon",WIRE-5E3C9DD1B324,TRU-002,Matched
REM-000979,LN-001935,2025-12-12,0.0,Roberson and Sons,WIRE-96FDE1FF735A,TRU-008,Matched
REM-000980,LN-001333,2025-12-19,11808.51,Parker-Nguyen,WIRE-07AAA65F9147,TRU-003,Matched
REM-000981,LN-000202,2025-06-11,4664.93,Rodriguez-Carey,WIRE-08107F0DA415,TRU-001,Matched
REM-000982,LN-002361,2025-08-13,1079.48,Rodriguez Ltd,WIRE-E5A571E1DDD3,TRU-002,Matched
REM-000983,LN-000117,2025-05-29,40281.77,Diaz and Sons,WIRE-7BEAEFDF991E,TRU-010,Matched
REM-000984,LN-000937,2026-03-05,1410.34,Alvarez-Singleton,WIRE-646F0EBBCE69,TRU-010,Matched
REM-000985,LN-000575,2026-02-19,43187.0,"Davis, Lindsey and West",WIRE-1EEDDAFB8FAC,TRU-007,Matched
REM-000986,LN-002292,2025-11-29,14393.82,Williams-Moyer,WIRE-EFD2C58E79A3,TRU-006,Matched
REM-000987,LN-000537,2025-12-02,42557.55,Cisneros-Hernandez,WIRE-5BEBA714145E,TRU-008,Matched
REM-000988,LN-001626,2025-09-25,34655.24,"Lang, Campbell and Carrillo",WIRE-02FA4CDAA246,TRU-007,Matched
REM-000989,LN-002123,2025-08-30,51470.02,Johnson LLC,WIRE-2453579889D7,TRU-010,Unmatched
